liquidate_thresh,build_thresh,PnL,Max_Drawdown,total_trades,win_perc,avg_ret_per_trade,avg_profit_per_win_trade,avg_loss_per_loss_trade
0.149,0.514,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.149,0.5141,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.149,0.5142,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.149,0.5143,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.149,0.5144,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5145,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5146,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5146999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5147999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5148999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.149,0.5149999999999999,36480.956242301836,2652.157140502324,1657.0,53.289076644538326,22.01626810036321,167.56750505854285,-144.03249447595795
0.149,0.5150999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.149,0.5151999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.149,0.5152999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.149,0.5153999999999999,36161.38061174363,2652.157140502324,1654.0,53.26481257557436,21.862987068768824,167.45507852203013,-144.07056088766487
0.149,0.5154999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.149,0.5155999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.149,0.5156999999999998,36005.49348713903,2652.157140502324,1652.0,53.20823244552058,21.795092909890453,167.65874522560182,-144.0705608876649
0.149,0.5157999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.149,0.5158999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.149,0.5159999999999998,36192.31828332148,2652.157140502324,1651.0,53.2404603270745,21.921452624664738,167.65874522560176,-144.01517975386335
0.15,0.514,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.15,0.5141,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.15,0.5142,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.15,0.5143,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.15,0.5144,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5145,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5146,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5146999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5147999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5148999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.15,0.5149999999999999,36480.956242301836,2652.157140502324,1657.0,53.289076644538326,22.01626810036321,167.56750505854285,-144.03249447595795
0.15,0.5150999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.15,0.5151999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.15,0.5152999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.15,0.5153999999999999,36161.38061174363,2652.157140502324,1654.0,53.26481257557436,21.862987068768824,167.45507852203013,-144.07056088766487
0.15,0.5154999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.15,0.5155999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.15,0.5156999999999998,36005.49348713903,2652.157140502324,1652.0,53.20823244552058,21.795092909890453,167.65874522560182,-144.0705608876649
0.15,0.5157999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.15,0.5158999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.15,0.5159999999999998,36192.31828332148,2652.157140502324,1651.0,53.2404603270745,21.921452624664738,167.65874522560176,-144.01517975386335
0.151,0.514,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.151,0.5141,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.151,0.5142,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.151,0.5143,36379.148377252495,2652.157140502324,1658.0,53.256936067551266,21.94158526975422,167.56750505854285,-143.97801108314945
0.151,0.5144,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5145,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5146,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5146999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5147999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5148999999999999,36479.84691933065,2652.157140502324,1658.0,53.256936067551266,22.002320216725362,167.56750505854285,-143.84807748046796
0.151,0.5149999999999999,36480.956242301836,2652.157140502324,1657.0,53.289076644538326,22.01626810036321,167.56750505854285,-144.03249447595795
0.151,0.5150999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.151,0.5151999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.151,0.5152999999999999,36595.56340052835,2652.157140502324,1656.0,53.32125603864735,22.098770169401178,167.56750505854285,-144.07056088766487
0.151,0.5153999999999999,36161.38061174363,2652.157140502324,1654.0,53.26481257557436,21.862987068768824,167.45507852203013,-144.07056088766487
0.151,0.5154999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.151,0.5155999999999998,36023.474699340324,2652.157140502324,1653.0,53.23653962492438,21.792785662032863,167.48865711989237,-144.0705608876649
0.151,0.5156999999999998,36005.49348713903,2652.157140502324,1652.0,53.20823244552058,21.795092909890453,167.65874522560182,-144.0705608876649
0.151,0.5157999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.151,0.5158999999999998,36083.40041266852,2652.157140502324,1652.0,53.20823244552058,21.842252065779974,167.65874522560176,-143.96977573174058
0.151,0.5159999999999998,36192.31828332148,2652.157140502324,1651.0,53.2404603270745,21.921452624664738,167.65874522560176,-144.01517975386335
0.152,0.514,36308.3459674388,2652.157140502324,1658.0,53.196622436670694,21.89888176564463,167.39698885734788,-143.47396675868816
0.152,0.5141,36308.3459674388,2652.157140502324,1658.0,53.196622436670694,21.89888176564463,167.39698885734788,-143.47396675868816
0.152,0.5142,36308.3459674388,2652.157140502324,1658.0,53.196622436670694,21.89888176564463,167.39698885734788,-143.47396675868816
0.152,0.5143,36308.3459674388,2652.157140502324,1658.0,53.196622436670694,21.89888176564463,167.39698885734788,-143.47396675868816
0.152,0.5144,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5145,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5146,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5146999999999999,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5147999999999999,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5148999999999999,36409.044509516956,2652.157140502324,1658.0,53.196622436670694,21.959616712615777,167.39698885734788,-143.34420059621635
0.152,0.5149999999999999,36410.15383248814,2652.157140502324,1657.0,53.22872661436331,21.973538824676005,167.39698885734788,-143.52772947057116
0.152,0.5150999999999999,36524.760990714654,2652.157140502324,1656.0,53.2608695652174,22.056015091011265,167.39698885734788,-143.5650945496979
0.152,0.5151999999999999,36524.760990714654,2652.157140502324,1656.0,53.2608695652174,22.056015091011265,167.39698885734788,-143.5650945496979
0.152,0.5152999999999999,36524.760990714654,2652.157140502324,1656.0,53.2608695652174,22.056015091011265,167.39698885734788,-143.5650945496979
0.152,0.5153999999999999,36090.57820192992,2652.157140502324,1654.0,53.2043530834341,21.820180291372385,167.28404702658648,-143.5650945496979
0.152,0.5154999999999998,35952.67228952663,2652.157140502324,1653.0,53.17604355716878,21.749952988219377,167.3174692502762,-143.5650945496979
0.152,0.5155999999999998,35952.67228952663,2652.157140502324,1653.0,53.17604355716878,21.749952988219377,167.3174692502762,-143.5650945496979
0.152,0.5156999999999998,35934.69107732533,2652.157140502324,1652.0,53.14769975786925,21.752234308308314,167.48755610340717,-143.5650945496979
0.152,0.5157999999999998,36012.59800285484,2652.157140502324,1652.0,53.14769975786925,21.79939346419784,167.48755610340717,-143.4644396071533
0.152,0.5158999999999998,36012.59800285484,2652.157140502324,1652.0,53.14769975786925,21.79939346419784,167.48755610340717,-143.4644396071533
0.152,0.5159999999999998,36121.51587350777,2652.157140502324,1651.0,53.179890975166565,21.878568063905373,167.48755610340717,-143.50913115819367
0.153,0.514,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.153,0.5141,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.153,0.5142,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.153,0.5143,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.153,0.5144,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5145,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5146,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5146999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5147999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5148999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.153,0.5149999999999999,36383.31127246005,2652.157140502324,1657.0,53.168376584188294,21.957339331599307,167.57787868879933,-143.36701011903628
0.153,0.5150999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.153,0.5151999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.153,0.5152999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.153,0.5153999999999999,36063.73564190183,2652.157140502324,1654.0,53.14389359129383,21.803951415901956,167.46521994999713,-143.40411960534925
0.153,0.5154999999999998,35925.82972949854,2652.157140502324,1653.0,53.11554748941318,21.733714294917448,167.49888658729404,-143.40411960534925
0.153,0.5155999999999998,35925.82972949854,2652.157140502324,1653.0,53.11554748941318,21.733714294917448,167.49888658729404,-143.40411960534925
0.153,0.5156999999999998,35907.84851729724,2652.157140502324,1652.0,53.08716707021792,21.73598578528889,167.66937424337843,-143.40411960534925
0.153,0.5157999999999998,35985.75544282675,2652.157140502324,1652.0,53.08716707021792,21.783144941178417,167.66937424337843,-143.30359454014987
0.153,0.5158999999999998,35985.75544282675,2652.157140502324,1652.0,53.08716707021792,21.783144941178417,167.66937424337843,-143.30359454014987
0.153,0.5159999999999998,36094.67331347968,2652.157140502324,1651.0,53.11932162325863,21.862309699260862,167.66937424337843,-143.34802054000414
0.154,0.514,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.154,0.5141,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.154,0.5142,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.154,0.5143,36281.50340741071,2652.157140502324,1658.0,53.13630880579011,21.882692043070392,167.57787868879933,-143.31352344584494
0.154,0.5144,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5145,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5146,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5146999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5147999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5148999999999999,36382.20194948887,2652.157140502324,1658.0,53.13630880579011,21.943426990041537,167.57787868879933,-143.18392429259123
0.154,0.5149999999999999,36383.31127246005,2652.157140502324,1657.0,53.168376584188294,21.957339331599307,167.57787868879933,-143.36701011903628
0.154,0.5150999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.154,0.5151999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.154,0.5152999999999999,36497.918430686565,2652.157140502324,1656.0,53.20048309178744,22.039805815631983,167.57787868879933,-143.4041196053492
0.154,0.5153999999999999,36063.73564190183,2652.157140502324,1654.0,53.14389359129383,21.803951415901956,167.46521994999713,-143.40411960534925
0.154,0.5154999999999998,35925.82972949854,2652.157140502324,1653.0,53.11554748941318,21.733714294917448,167.49888658729404,-143.40411960534925
0.154,0.5155999999999998,35925.82972949854,2652.157140502324,1653.0,53.11554748941318,21.733714294917448,167.49888658729404,-143.40411960534925
0.154,0.5156999999999998,35907.84851729724,2652.157140502324,1652.0,53.08716707021792,21.73598578528889,167.66937424337843,-143.40411960534925
0.154,0.5157999999999998,35985.75544282675,2652.157140502324,1652.0,53.08716707021792,21.783144941178417,167.66937424337843,-143.30359454014987
0.154,0.5158999999999998,35985.75544282675,2652.157140502324,1652.0,53.08716707021792,21.783144941178417,167.66937424337843,-143.30359454014987
0.154,0.5159999999999998,36094.67331347968,2652.157140502324,1651.0,53.11932162325863,21.862309699260862,167.66937424337843,-143.34802054000414
0.155,0.514,36364.60259894353,2652.157140502324,1658.0,53.13630880579011,21.93281218271624,167.64859431054646,-143.2867554551452
0.155,0.5141,36364.60259894353,2652.157140502324,1658.0,53.13630880579011,21.93281218271624,167.64859431054646,-143.2867554551452
0.155,0.5142,36364.60259894353,2652.157140502324,1658.0,53.13630880579011,21.93281218271624,167.64859431054646,-143.2867554551452
0.155,0.5143,36364.60259894353,2652.157140502324,1658.0,53.13630880579011,21.93281218271624,167.64859431054646,-143.2867554551452
0.155,0.5144,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5145,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5146,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5146999999999999,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5147999999999999,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5148999999999999,36465.301141021686,2652.157140502324,1658.0,53.13630880579011,21.993547129687386,167.64859431054646,-143.1571563018915
0.155,0.5149999999999999,36466.410463992856,2652.157140502324,1657.0,53.168376584188294,22.007489718764546,167.64859431054646,-143.34020763350327
0.155,0.5150999999999999,36581.01762221937,2652.157140502324,1656.0,53.20048309178744,22.089986486847444,167.64859431054646,-143.3772825359639
0.155,0.5151999999999999,36581.01762221937,2652.157140502324,1656.0,53.20048309178744,22.089986486847444,167.64859431054646,-143.3772825359639
0.155,0.5152999999999999,36581.01762221937,2652.157140502324,1656.0,53.20048309178744,22.089986486847444,167.64859431054646,-143.3772825359639
0.155,0.5153999999999999,36146.83483343464,2652.157140502324,1654.0,53.14389359129383,21.854192765075354,167.53609647190743,-143.3772825359639
0.155,0.5154999999999998,36008.92892103134,2652.157140502324,1653.0,53.11554748941318,21.783986038131484,167.56984383417236,-143.3772825359639
0.155,0.5155999999999998,36008.92892103134,2652.157140502324,1653.0,53.11554748941318,21.783986038131484,167.56984383417236,-143.3772825359639
0.155,0.5156999999999998,35990.94770883005,2652.157140502324,1652.0,53.08716707021792,21.78628795934022,167.74041239931816,-143.3772825359639
0.155,0.5157999999999998,36068.85463435955,2652.157140502324,1652.0,53.08716707021792,21.833447115229752,167.74041239931825,-143.27675747076455
0.155,0.5158999999999998,36068.85463435955,2652.157140502324,1652.0,53.08716707021792,21.833447115229752,167.74041239931825,-143.27675747076455
0.155,0.5159999999999998,36177.77250501249,2652.157140502324,1651.0,53.11932162325863,21.912642341013015,167.74041239931816,-143.32114879740254
0.156,0.514,36241.48597932339,2652.157140502324,1659.0,53.16455696202531,21.845380337144903,167.31892853511485,-143.28675545514525
0.156,0.5141,36241.48597932339,2652.157140502324,1659.0,53.16455696202531,21.845380337144903,167.31892853511485,-143.28675545514525
0.156,0.5142,36241.48597932339,2652.157140502324,1659.0,53.16455696202531,21.845380337144903,167.31892853511485,-143.28675545514525
0.156,0.5143,36241.48597932339,2652.157140502324,1659.0,53.16455696202531,21.845380337144903,167.31892853511485,-143.28675545514525
0.156,0.5144,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5145,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5146,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5146999999999999,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5147999999999999,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5148999999999999,36342.18452140155,2652.157140502324,1659.0,53.16455696202531,21.906078674744755,167.31892853511485,-143.15715630189152
0.156,0.5149999999999999,36343.29384437273,2652.157140502324,1658.0,53.196622436670694,21.919960099139164,167.31892853511485,-143.34020763350324
0.156,0.5150999999999999,36457.90100259925,2652.157140502324,1657.0,53.22872661436331,22.002354256245773,167.31892853511485,-143.37728253596387
0.156,0.5151999999999999,36457.90100259925,2652.157140502324,1657.0,53.22872661436331,22.002354256245773,167.31892853511485,-143.37728253596387
0.156,0.5152999999999999,36457.90100259925,2652.157140502324,1657.0,53.22872661436331,22.002354256245773,167.31892853511485,-143.37728253596387
0.156,0.5153999999999999,36023.718213814514,2652.157140502324,1655.0,53.17220543806647,21.766597108045023,167.20580929453013,-143.3772825359639
0.156,0.5154999999999998,35885.812301411206,2652.157140502324,1654.0,53.14389359129383,21.696379867842325,167.2391425105611,-143.3772825359639
0.156,0.5155999999999998,35885.812301411206,2652.157140502324,1654.0,53.14389359129383,21.696379867842325,167.2391425105611,-143.3772825359639
0.156,0.5156999999999998,35867.83108920991,2652.157140502324,1653.0,53.11554748941318,21.698627398191114,167.40914015328235,-143.3772825359639
0.156,0.5157999999999998,35945.738014739414,2652.157140502324,1653.0,53.11554748941318,21.745758024645745,167.40914015328235,-143.27675747076455
0.156,0.5158999999999998,35945.738014739414,2652.157140502324,1653.0,53.11554748941318,21.745758024645745,167.40914015328235,-143.27675747076455
0.156,0.5159999999999998,36054.65588539236,2652.157140502324,1652.0,53.14769975786925,21.824852230867048,167.40914015328235,-143.32114879740254
